2026-03-10 04:44:06,642 | === Training started: 2026-03-10T04:44:06.642342 ===
2026-03-10 04:44:06,642 | Config: AletheionV2Config(vocab_size=50257, d_model=1024, n_heads=16, n_layers=24, d_ff=4096, max_seq_len=1024, dropout=0.05, rope_base=10000.0, gate_hidden_dim=64, gate_num_layers=2, gate_dropout=0.1, enable_fractal=False, drm_dim=5, drm_num_anchors=6, drm_coord_activation='sigmoid', metric_eps=1e-06, dir_num_bins=16, mad_init_log_tau_sq=0.0, mad_per_axis=True, vi_phi_weights=(0.35, 0.25, 0.25, 0.15), vi_phi_critical=0.5, vi_injection_strength=0.6, vi_confidence_penalty=0.4, vi_ideal_conf_std=0.15, mpc_num_actions=12, mpc_beam_width=4, mpc_lookahead_depth=3, mpc_phi_floor=0.45, mpc_intervention_cost_weight=0.2, enable_eidos=True, eidos_base_decay=0.95, eidos_base_reinforce=1.05, eidos_dream_intensity=3.0, enable_filosofia3=True, filosofia3_quality_projection=(0.1, 0.1, 0.1, 0.7), filosofia3_analytical_weight=0.7, enable_consciousness=True, consciousness_hidden_dim=32, consciousness_energy_decay=0.3, enable_grounding=True, grounding_task_hidden_dim=64, grounding_ambiguity_hidden_dim=32, enable_plasticity=True, plasticity_initial_budget=1.0, plasticity_depletion_rate=0.02, enable_mpl=True, mpl_resolution=10, mpl_bandwidth=0.15, mpl_hidden_dim=16, enable_mopsi=True, mopsi_hidden_dim=32, enable_causal_state=True, causal_state_hidden_dim=32, enable_metacognitive=True, metacognitive_hidden_dim=128, metacognitive_proj_dim=0, enable_ewc=False, ewc_lambda=100.0, ewc_online=True, ewc_gamma=0.9, ewc_fisher_samples=256, enable_replay=False, replay_buffer_size=10000, replay_mix_ratio=0.1, enable_tomography=True, lambda_ce=1.5, lambda_varo=0.01, lambda_vi=0.001, lambda_mad=0.005, lambda_metric_reg=0.001, lambda_eidos=0.0005, lambda_conflict=0.0005, lambda_consciousness=0.0003, lambda_grounding=0.0005, lambda_plasticity=0.0002, lambda_frontier=0.0002, lambda_mopsi=0.0003, lambda_contrastive=0.0003, lambda_stp=0.01, enable_stp=True, stp_num_triplets=1, loss_warmup_fraction=0.3, loss_ramp_fraction=0.8, lambda_decay_mode='exponential', lambda_decay_k=0.0001, lambda_decay_factor=1.0, lambda_decay_interval=0, learning_rate=5e-05, weight_decay=0.01, batch_size=14, max_epochs=10, grad_clip=0.5, warmup_steps=100, log_interval=50, eval_interval=500, early_stopping_patience=5, tokenizer_name='gpt2', tokenizer_path='', data_dir='data/350m_rtx4090', dataset_name='', dataset_subset='', data_mix_weights='', num_workers=8, prefetch_factor=4, streaming=False, distributed=True, dist_backend='nccl', fsdp=False, fsdp_sharding='full', gradient_checkpointing=False, gradient_accumulation_steps=1, mixed_precision='no', compile_model=False, wandb_project='aletheion-v2-350m', wandb_run_name='', tensorboard_dir='', save_dir='/root/checkpoints/350m_epistemic_finetune', save_interval=500, save_total_limit=5, total_tokens=1000000000, tokens_per_step=0)
2026-03-10 04:45:51,764 | === Training started: 2026-03-10T04:45:51.764750 ===
2026-03-10 04:45:51,765 | Config: AletheionV2Config(vocab_size=50257, d_model=1024, n_heads=16, n_layers=24, d_ff=4096, max_seq_len=1024, dropout=0.05, rope_base=10000.0, gate_hidden_dim=64, gate_num_layers=2, gate_dropout=0.1, enable_fractal=False, drm_dim=5, drm_num_anchors=6, drm_coord_activation='sigmoid', metric_eps=1e-06, dir_num_bins=16, mad_init_log_tau_sq=0.0, mad_per_axis=True, vi_phi_weights=(0.35, 0.25, 0.25, 0.15), vi_phi_critical=0.5, vi_injection_strength=0.6, vi_confidence_penalty=0.4, vi_ideal_conf_std=0.15, mpc_num_actions=12, mpc_beam_width=4, mpc_lookahead_depth=3, mpc_phi_floor=0.45, mpc_intervention_cost_weight=0.2, enable_eidos=True, eidos_base_decay=0.95, eidos_base_reinforce=1.05, eidos_dream_intensity=3.0, enable_filosofia3=True, filosofia3_quality_projection=(0.1, 0.1, 0.1, 0.7), filosofia3_analytical_weight=0.7, enable_consciousness=True, consciousness_hidden_dim=32, consciousness_energy_decay=0.3, enable_grounding=True, grounding_task_hidden_dim=64, grounding_ambiguity_hidden_dim=32, enable_plasticity=True, plasticity_initial_budget=1.0, plasticity_depletion_rate=0.02, enable_mpl=True, mpl_resolution=10, mpl_bandwidth=0.15, mpl_hidden_dim=16, enable_mopsi=True, mopsi_hidden_dim=32, enable_causal_state=True, causal_state_hidden_dim=32, enable_metacognitive=True, metacognitive_hidden_dim=128, metacognitive_proj_dim=0, enable_ewc=False, ewc_lambda=100.0, ewc_online=True, ewc_gamma=0.9, ewc_fisher_samples=256, enable_replay=False, replay_buffer_size=10000, replay_mix_ratio=0.1, enable_tomography=True, lambda_ce=1.5, lambda_varo=0.01, lambda_vi=0.001, lambda_mad=0.005, lambda_metric_reg=0.001, lambda_eidos=0.0005, lambda_conflict=0.0005, lambda_consciousness=0.0003, lambda_grounding=0.0005, lambda_plasticity=0.0002, lambda_frontier=0.0002, lambda_mopsi=0.0003, lambda_contrastive=0.0003, lambda_stp=0.01, enable_stp=True, stp_num_triplets=1, loss_warmup_fraction=0.3, loss_ramp_fraction=0.8, lambda_decay_mode='exponential', lambda_decay_k=0.0001, lambda_decay_factor=1.0, lambda_decay_interval=0, learning_rate=5e-05, weight_decay=0.01, batch_size=14, max_epochs=10, grad_clip=0.5, warmup_steps=100, log_interval=50, eval_interval=500, early_stopping_patience=5, tokenizer_name='gpt2', tokenizer_path='', data_dir='data/350m_rtx4090', dataset_name='', dataset_subset='', data_mix_weights='', num_workers=8, prefetch_factor=4, streaming=False, distributed=True, dist_backend='nccl', fsdp=False, fsdp_sharding='full', gradient_checkpointing=False, gradient_accumulation_steps=1, mixed_precision='no', compile_model=False, wandb_project='aletheion-v2-350m', wandb_run_name='', tensorboard_dir='', save_dir='/root/checkpoints/350m_epistemic_finetune', save_interval=500, save_total_limit=5, total_tokens=1000000000, tokens_per_step=0)
2026-03-10 04:47:21,400 | annealing=0.000000 | avg_ambiguity=0.422418 | avg_confidence=0.589196 | avg_conflict=0.503347 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501409 | avg_eidos_weight=0.291465 | avg_energy=0.397248 | avg_frontier=0.312967 | avg_gate=0.499840 | avg_geodesic_distance=1.080671 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418227 | avg_plasticity=0.036050 | avg_psi=0.500295 | avg_q1=0.507079 | avg_q2=0.496811 | avg_task_confidence=0.501271 | avg_temperature=3.971873 | avg_vi_severity=0.432944 | axis_balance_0=1.024059 | axis_balance_1=1.021866 | axis_balance_2=0.975519 | axis_balance_3=0.980765 | axis_balance_4=1.009499 | ce=3.227434 | conflict=0.255700 | consciousness=0.009078 | contrastive=0.690375 | drive_autonomy=0.500194 | drive_curiosity=0.500040 | drive_mastery=0.500152 | drm_coord_0=0.493073 | drm_coord_1=0.522901 | drm_coord_2=0.546039 | drm_coord_3=0.501052 | drm_coord_4=0.481765 | drm_coord_std=0.048160 | eidos=0.015117 | epoch=0 | frontier=1.973587 | grad_norm=1.969252 | grounding=1.078331 | lr=0.000024 | mad=0.744609 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.004108 | phi_conf=0.740714 | phi_dim=0.137084 | phi_disp=0.037367 | phi_ent=0.999195 | plasticity=0.084143 | step=50 | stp=1.466813 | tokens_per_sec=41435.925432 | tokens_seen=3584000 | total=4.855785 | varo=0.116430 | vi=0.062977
2026-03-10 05:39:55,268 | annealing=0.000000 | avg_ambiguity=0.417717 | avg_confidence=0.586767 | avg_conflict=0.503114 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501326 | avg_eidos_weight=0.290250 | avg_energy=0.383273 | avg_frontier=0.303331 | avg_gate=0.499840 | avg_geodesic_distance=1.086902 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418385 | avg_plasticity=0.036323 | avg_psi=0.500296 | avg_q1=0.507314 | avg_q2=0.496093 | avg_task_confidence=0.501050 | avg_temperature=3.975854 | avg_vi_severity=0.432684 | axis_balance_0=1.023987 | axis_balance_1=1.022580 | axis_balance_2=0.975590 | axis_balance_3=0.982834 | axis_balance_4=1.005356 | ce=3.293595 | conflict=0.255467 | consciousness=0.009768 | contrastive=0.690540 | drive_autonomy=0.500194 | drive_curiosity=0.500039 | drive_mastery=0.500152 | drm_coord_0=0.495413 | drm_coord_1=0.526693 | drm_coord_2=0.545946 | drm_coord_3=0.500191 | drm_coord_4=0.478447 | drm_coord_std=0.048695 | eidos=0.015123 | epoch=0 | frontier=1.904753 | grad_norm=1.960072 | grounding=1.078835 | lr=0.000048 | mad=0.743214 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003903 | phi_conf=0.741312 | phi_dim=0.137247 | phi_disp=0.037466 | phi_ent=0.999140 | plasticity=0.084104 | step=2000 | stp=1.464384 | tokens_per_sec=44241.964738 | tokens_seen=143360000 | total=4.952414 | varo=0.115034 | vi=0.062879
2026-03-10 05:41:17,117 | annealing=0.000000 | avg_ambiguity=0.418374 | avg_confidence=0.586671 | avg_conflict=0.503202 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501246 | avg_eidos_weight=0.290202 | avg_energy=0.374252 | avg_frontier=0.300854 | avg_gate=0.499840 | avg_geodesic_distance=1.087090 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418343 | avg_plasticity=0.036270 | avg_psi=0.500296 | avg_q1=0.507347 | avg_q2=0.496037 | avg_task_confidence=0.501016 | avg_temperature=3.975987 | avg_vi_severity=0.432749 | axis_balance_0=1.024487 | axis_balance_1=1.023009 | axis_balance_2=0.975162 | axis_balance_3=0.981122 | axis_balance_4=1.004856 | ce=3.315566 | conflict=0.255556 | consciousness=0.010039 | contrastive=0.690702 | drive_autonomy=0.500194 | drive_curiosity=0.500037 | drive_mastery=0.500152 | drm_coord_0=0.494586 | drm_coord_1=0.526871 | drm_coord_2=0.547396 | drm_coord_3=0.500632 | drm_coord_4=0.477226 | drm_coord_std=0.049017 | eidos=0.015112 | epoch=0 | frontier=1.882050 | grad_norm=1.966075 | grounding=1.078300 | lr=0.000048 | mad=0.744300 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003894 | phi_conf=0.741349 | phi_dim=0.137146 | phi_disp=0.037463 | phi_ent=0.999097 | plasticity=0.084113 | step=2050 | stp=1.470313 | tokens_per_sec=44230.774157 | tokens_seen=146944000 | total=4.985359 | varo=0.114031 | vi=0.062906
2026-03-10 05:42:34,333 | annealing=0.000000 | avg_ambiguity=0.417542 | avg_confidence=0.586731 | avg_conflict=0.503067 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501132 | avg_eidos_weight=0.290242 | avg_energy=0.379184 | avg_frontier=0.302213 | avg_gate=0.499841 | avg_geodesic_distance=1.087163 | avg_mediated=0.499932 | avg_mood=0.000310 | avg_phi=0.418537 | avg_plasticity=0.036347 | avg_psi=0.500295 | avg_q1=0.507237 | avg_q2=0.495960 | avg_task_confidence=0.501175 | avg_temperature=3.977489 | avg_vi_severity=0.432412 | axis_balance_0=1.024559 | axis_balance_1=1.023223 | axis_balance_2=0.975162 | axis_balance_3=0.981764 | axis_balance_4=1.008070 | ce=3.320258 | conflict=0.255420 | consciousness=0.010058 | contrastive=0.690930 | drive_autonomy=0.500195 | drive_curiosity=0.500038 | drive_mastery=0.500152 | drm_coord_0=0.494306 | drm_coord_1=0.526104 | drm_coord_2=0.547963 | drm_coord_3=0.499474 | drm_coord_4=0.477280 | drm_coord_std=0.049256 | eidos=0.015144 | epoch=0 | frontier=1.888025 | grad_norm=1.987779 | grounding=1.078609 | lr=0.000048 | mad=0.744256 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003901 | phi_conf=0.741425 | phi_dim=0.137579 | phi_disp=0.037598 | phi_ent=0.999083 | plasticity=0.084097 | step=2100 | stp=1.459675 | tokens_per_sec=44280.394270 | tokens_seen=150528000 | total=4.992250 | varo=0.113367 | vi=0.062787
2026-03-10 05:43:53,626 | annealing=0.000000 | avg_ambiguity=0.418473 | avg_confidence=0.586435 | avg_conflict=0.503126 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501152 | avg_eidos_weight=0.290085 | avg_energy=0.376263 | avg_frontier=0.300869 | avg_gate=0.499840 | avg_geodesic_distance=1.087243 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418005 | avg_plasticity=0.036257 | avg_psi=0.500296 | avg_q1=0.507325 | avg_q2=0.496061 | avg_task_confidence=0.501056 | avg_temperature=3.975995 | avg_vi_severity=0.433343 | axis_balance_0=1.024559 | axis_balance_1=1.022723 | axis_balance_2=0.975804 | axis_balance_3=0.981193 | axis_balance_4=1.005784 | ce=3.284569 | conflict=0.255479 | consciousness=0.010077 | contrastive=0.690890 | drive_autonomy=0.500194 | drive_curiosity=0.500038 | drive_mastery=0.500152 | drm_coord_0=0.495275 | drm_coord_1=0.526459 | drm_coord_2=0.546770 | drm_coord_3=0.500527 | drm_coord_4=0.477199 | drm_coord_std=0.048885 | eidos=0.015117 | epoch=0 | frontier=1.885092 | grad_norm=2.049506 | grounding=1.078756 | lr=0.000048 | mad=0.743110 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003877 | phi_conf=0.741279 | phi_dim=0.136364 | phi_disp=0.037249 | phi_ent=0.999092 | plasticity=0.084115 | step=2150 | stp=1.460517 | tokens_per_sec=44301.347627 | tokens_seen=154112000 | total=4.938665 | varo=0.113640 | vi=0.063112
2026-03-10 05:45:12,225 | annealing=0.000000 | avg_ambiguity=0.419643 | avg_confidence=0.586705 | avg_conflict=0.503222 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501155 | avg_eidos_weight=0.290213 | avg_energy=0.382334 | avg_frontier=0.299446 | avg_gate=0.499840 | avg_geodesic_distance=1.086241 | avg_mediated=0.499931 | avg_mood=0.000309 | avg_phi=0.417804 | avg_plasticity=0.036321 | avg_psi=0.500296 | avg_q1=0.507365 | avg_q2=0.496195 | avg_task_confidence=0.501330 | avg_temperature=3.974644 | avg_vi_severity=0.433689 | axis_balance_0=1.024059 | axis_balance_1=1.023009 | axis_balance_2=0.975590 | axis_balance_3=0.982049 | axis_balance_4=1.003427 | ce=3.328905 | conflict=0.255576 | consciousness=0.009734 | contrastive=0.690882 | drive_autonomy=0.500194 | drive_curiosity=0.500038 | drive_mastery=0.500152 | drm_coord_0=0.495056 | drm_coord_1=0.526202 | drm_coord_2=0.545613 | drm_coord_3=0.501230 | drm_coord_4=0.477266 | drm_coord_std=0.048306 | eidos=0.015108 | epoch=0 | frontier=1.887992 | grad_norm=2.166672 | grounding=1.078434 | lr=0.000048 | mad=0.744687 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003894 | phi_conf=0.741088 | phi_dim=0.135955 | phi_disp=0.037083 | phi_ent=0.999143 | plasticity=0.084104 | step=2200 | stp=1.468014 | tokens_per_sec=44330.004657 | tokens_seen=157696000 | total=5.005170 | varo=0.112810 | vi=0.063236
2026-03-10 05:46:30,811 | annealing=0.000000 | avg_ambiguity=0.418116 | avg_confidence=0.586437 | avg_conflict=0.503196 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.500891 | avg_eidos_weight=0.290090 | avg_energy=0.381715 | avg_frontier=0.301291 | avg_gate=0.499840 | avg_geodesic_distance=1.087297 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418068 | avg_plasticity=0.036280 | avg_psi=0.500296 | avg_q1=0.507075 | avg_q2=0.496124 | avg_task_confidence=0.501312 | avg_temperature=3.977457 | avg_vi_severity=0.433228 | axis_balance_0=1.024344 | axis_balance_1=1.022795 | axis_balance_2=0.975305 | axis_balance_3=0.981978 | axis_balance_4=1.005999 | ce=3.292881 | conflict=0.255550 | consciousness=0.009769 | contrastive=0.691410 | drive_autonomy=0.500194 | drive_curiosity=0.500038 | drive_mastery=0.500152 | drm_coord_0=0.496091 | drm_coord_1=0.526365 | drm_coord_2=0.546690 | drm_coord_3=0.500750 | drm_coord_4=0.477501 | drm_coord_std=0.048690 | eidos=0.015139 | epoch=0 | frontier=1.891744 | grad_norm=1.957343 | grounding=1.078291 | lr=0.000048 | mad=0.743389 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003873 | phi_conf=0.741295 | phi_dim=0.136513 | phi_disp=0.037260 | phi_ent=0.999117 | plasticity=0.084115 | step=2250 | stp=1.472063 | tokens_per_sec=44357.586807 | tokens_seen=161280000 | total=4.951108 | varo=0.113837 | vi=0.063074
2026-03-10 05:47:49,406 | annealing=0.000000 | avg_ambiguity=0.418533 | avg_confidence=0.587577 | avg_conflict=0.503296 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501177 | avg_eidos_weight=0.290657 | avg_energy=0.377566 | avg_frontier=0.303056 | avg_gate=0.499841 | avg_geodesic_distance=1.084885 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418582 | avg_plasticity=0.036204 | avg_psi=0.500295 | avg_q1=0.507233 | avg_q2=0.496329 | avg_task_confidence=0.501189 | avg_temperature=3.974561 | avg_vi_severity=0.432331 | axis_balance_0=1.024416 | axis_balance_1=1.023295 | axis_balance_2=0.975447 | axis_balance_3=0.981407 | axis_balance_4=1.007642 | ce=3.328523 | conflict=0.255649 | consciousness=0.009934 | contrastive=0.690840 | drive_autonomy=0.500194 | drive_curiosity=0.500038 | drive_mastery=0.500152 | drm_coord_0=0.494324 | drm_coord_1=0.525797 | drm_coord_2=0.546843 | drm_coord_3=0.500872 | drm_coord_4=0.478906 | drm_coord_std=0.048844 | eidos=0.015121 | epoch=0 | frontier=1.901591 | grad_norm=1.979070 | grounding=1.078328 | lr=0.000048 | mad=0.745347 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003971 | phi_conf=0.741309 | phi_dim=0.137726 | phi_disp=0.037592 | phi_ent=0.999134 | plasticity=0.084120 | step=2300 | stp=1.467003 | tokens_per_sec=44383.893513 | tokens_seen=164864000 | total=5.004472 | varo=0.114018 | vi=0.062759
2026-03-10 05:49:08,242 | annealing=0.000000 | avg_ambiguity=0.418520 | avg_confidence=0.586944 | avg_conflict=0.503335 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501097 | avg_eidos_weight=0.290340 | avg_energy=0.376119 | avg_frontier=0.301883 | avg_gate=0.499840 | avg_geodesic_distance=1.085543 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.417793 | avg_plasticity=0.036060 | avg_psi=0.500296 | avg_q1=0.507215 | avg_q2=0.495961 | avg_task_confidence=0.501273 | avg_temperature=3.977655 | avg_vi_severity=0.433699 | axis_balance_0=1.024345 | axis_balance_1=1.022509 | axis_balance_2=0.975447 | axis_balance_3=0.979266 | axis_balance_4=1.006570 | ce=3.287511 | conflict=0.255689 | consciousness=0.009890 | contrastive=0.691000 | drive_autonomy=0.500194 | drive_curiosity=0.500038 | drive_mastery=0.500152 | drm_coord_0=0.496043 | drm_coord_1=0.525727 | drm_coord_2=0.544984 | drm_coord_3=0.500945 | drm_coord_4=0.478943 | drm_coord_std=0.047994 | eidos=0.015099 | epoch=0 | frontier=1.907956 | grad_norm=1.994114 | grounding=1.078712 | lr=0.000047 | mad=0.743136 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003912 | phi_conf=0.740913 | phi_dim=0.135955 | phi_disp=0.037105 | phi_ent=0.999182 | plasticity=0.084148 | step=2350 | stp=1.460196 | tokens_per_sec=44406.285452 | tokens_seen=168448000 | total=4.942840 | varo=0.115101 | vi=0.063244
2026-03-10 05:50:26,782 | annealing=0.000000 | avg_ambiguity=0.418196 | avg_confidence=0.586528 | avg_conflict=0.503172 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.500919 | avg_eidos_weight=0.290129 | avg_energy=0.384970 | avg_frontier=0.300980 | avg_gate=0.499840 | avg_geodesic_distance=1.087096 | avg_mediated=0.499931 | avg_mood=0.000310 | avg_phi=0.418134 | avg_plasticity=0.036322 | avg_psi=0.500296 | avg_q1=0.507219 | avg_q2=0.495583 | avg_task_confidence=0.501085 | avg_temperature=3.980672 | avg_vi_severity=0.433115 | axis_balance_0=1.024202 | axis_balance_1=1.022866 | axis_balance_2=0.975733 | axis_balance_3=0.980693 | axis_balance_4=1.005213 | ce=3.333127 | conflict=0.255525 | consciousness=0.009684 | contrastive=0.691355 | drive_autonomy=0.500194 | drive_curiosity=0.500039 | drive_mastery=0.500152 | drm_coord_0=0.495192 | drm_coord_1=0.526599 | drm_coord_2=0.545759 | drm_coord_3=0.499597 | drm_coord_4=0.478089 | drm_coord_std=0.048554 | eidos=0.015117 | epoch=0 | frontier=1.889526 | grad_norm=1.961981 | grounding=1.078577 | lr=0.000047 | mad=0.745184 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003884 | phi_conf=0.741275 | phi_dim=0.136670 | phi_disp=0.037296 | phi_ent=0.999137 | plasticity=0.084102 | step=2400 | stp=1.466239 | tokens_per_sec=44431.164704 | tokens_seen=172032000 | total=5.011255 | varo=0.112215 | vi=0.063034
2026-03-10 05:51:46,502 | annealing=0.000000 | avg_ambiguity=0.418869 | avg_confidence=0.586104 | avg_conflict=0.503387 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.500998 | avg_eidos_weight=0.289926 | avg_energy=0.364506 | avg_frontier=0.298793 | avg_gate=0.499840 | avg_geodesic_distance=1.087650 | avg_mediated=0.499931 | avg_mood=0.000309 | avg_phi=0.417693 | avg_plasticity=0.036110 | avg_psi=0.500296 | avg_q1=0.507147 | avg_q2=0.495794 | avg_task_confidence=0.501332 | avg_temperature=3.979559 | avg_vi_severity=0.433878 | axis_balance_0=1.024702 | axis_balance_1=1.022795 | axis_balance_2=0.975090 | axis_balance_3=0.980765 | axis_balance_4=1.005927 | ce=3.321790 | conflict=0.255741 | consciousness=0.010449 | contrastive=0.691196 | drive_autonomy=0.500194 | drive_curiosity=0.500036 | drive_mastery=0.500153 | drm_coord_0=0.495809 | drm_coord_1=0.527152 | drm_coord_2=0.544934 | drm_coord_3=0.499815 | drm_coord_4=0.477959 | drm_coord_std=0.048158 | eidos=0.015105 | epoch=0 | frontier=1.885149 | grad_norm=1.915993 | grounding=1.078330 | lr=0.000047 | mad=0.743476 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003841 | phi_conf=0.740926 | phi_dim=0.135734 | phi_disp=0.037034 | phi_ent=0.999155 | plasticity=0.084139 | step=2450 | stp=1.464460 | tokens_per_sec=44441.782790 | tokens_seen=175616000 | total=4.994177 | varo=0.113521 | vi=0.063304
2026-03-10 05:53:03,980 | annealing=0.000000 | avg_ambiguity=0.417717 | avg_confidence=0.586777 | avg_conflict=0.503086 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501174 | avg_eidos_weight=0.290251 | avg_energy=0.364723 | avg_frontier=0.298828 | avg_gate=0.499840 | avg_geodesic_distance=1.085929 | avg_mediated=0.499931 | avg_mood=0.000309 | avg_phi=0.417787 | avg_plasticity=0.036133 | avg_psi=0.500296 | avg_q1=0.507187 | avg_q2=0.495724 | avg_task_confidence=0.501183 | avg_temperature=3.979814 | avg_vi_severity=0.433723 | axis_balance_0=1.024630 | axis_balance_1=1.022580 | axis_balance_2=0.975519 | axis_balance_3=0.981835 | axis_balance_4=1.003855 | ce=3.341051 | conflict=0.255439 | consciousness=0.010495 | contrastive=0.690845 | drive_autonomy=0.500194 | drive_curiosity=0.500036 | drive_mastery=0.500153 | drm_coord_0=0.493957 | drm_coord_1=0.526417 | drm_coord_2=0.546852 | drm_coord_3=0.500580 | drm_coord_4=0.477543 | drm_coord_std=0.048617 | eidos=0.015121 | epoch=0 | frontier=1.876836 | grad_norm=2.025957 | grounding=1.078282 | lr=0.000047 | mad=0.744933 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003904 | phi_conf=0.740981 | phi_dim=0.135949 | phi_disp=0.037124 | phi_ent=0.999108 | plasticity=0.084133 | step=2500 | stp=1.462253 | tokens_per_sec=44476.717649 | tokens_seen=179200000 | total=5.022994 | varo=0.112708 | vi=0.063245
2026-03-10 05:54:22,829 | annealing=0.000000 | avg_ambiguity=0.417117 | avg_confidence=0.586396 | avg_conflict=0.503162 | avg_curiosity=0.500006 | avg_dim_d=3.000002 | avg_divergence=0.501093 | avg_eidos_weight=0.290065 | avg_energy=0.364376 | avg_frontier=0.298717 | avg_gate=0.499840 | avg_geodesic_distance=1.086653 | avg_mediated=0.499931 | avg_mood=0.000309 | avg_phi=0.417557 | avg_plasticity=0.036151 | avg_psi=0.500296 | avg_q1=0.507359 | avg_q2=0.495801 | avg_task_confidence=0.501160 | avg_temperature=3.977849 | avg_vi_severity=0.434118 | axis_balance_0=1.024559 | axis_balance_1=1.023009 | axis_balance_2=0.975304 | axis_balance_3=0.981978 | axis_balance_4=1.004713 | ce=3.306737 | conflict=0.255515 | consciousness=0.010482 | contrastive=0.691007 | drive_autonomy=0.500194 | drive_curiosity=0.500036 | drive_mastery=0.500153 | drm_coord_0=0.494341 | drm_coord_1=0.526833 | drm_coord_2=0.546760 | drm_coord_3=0.500210 | drm_coord_4=0.477560 | drm_coord_std=0.048544 | eidos=0.015108 | epoch=0 | frontier=1.877294 | grad_norm=2.018275 | grounding=1.078274 | lr=0.000047 | mad=0.744183 | metric=0.000000 | mode_prob_0=0.250000 | mode_prob_1=0.250001 | mode_prob_2=0.250006 | mode_prob_3=0.249993 | mopsi=0.003867 | phi_conf=0.740929 | phi_dim=0.135433 | phi_disp=0.036961 | phi_ent=0.999104 | plasticity=0.084131 | step=2550 | stp=1.466199 | tokens_per_sec=44495.468380 | tokens_seen=182784000 | total=4.971497 | varo=0.112737 | vi=0.063387
